snapshot,level4_guard_gain,gain_sign,core_low_norm_fulfill,predicted_low_demand,predicted_hm_util_mean,predicted_hm_util_max,predicted_hm_edges_ge_1,predicted_total_base_max,predicted_base_congestion_score,predicted_proxy_improvement,predicted_vs_actual_hm_mae,predicted_vs_actual_hm_max_error,high_tm_relative_l1_error,medium_tm_relative_l1_error,low_tm_relative_l1_error,toll_abs_mean,toll_abs_max,low_policy_tv,toll_vs_predicted_hm_spearman,toll_vs_actual_hm_spearman
323,0.0012415647506713867,positive,1.0203708410263062,8.123108863830566,0.6866514682769775,2.6185302734375,16.0,2.8801581859588623,0.5449905395507812,-0.06539362668991089,0.20064380764961243,1.6185302734375,0.10293104499578476,0.1034599170088768,0.23519165813922882,0.45485368371009827,1.2097049951553345,0.1639273464679718,0.3360666280789762,0.3588201718889816
324,0.0033098459243774414,positive,1.024442434310913,8.291426658630371,0.675491988658905,2.5701987743377686,16.0,2.837646722793579,0.5376415252685547,-0.07183867692947388,0.19167132675647736,1.5701987743377686,0.10250861197710037,0.09986919909715652,0.2730422616004944,0.45296749472618103,1.2082831859588623,0.16552922129631042,0.3262910798122067,0.32811055463272154
325,0.0023009777069091797,positive,1.036757230758667,7.94084358215332,0.6777217388153076,2.5289974212646484,17.0,2.783780574798584,0.5183370113372803,-0.06782394647598267,0.19268175959587097,1.5289974212646484,0.10905152559280396,0.10510188341140747,0.24717581272125244,0.45341956615448,1.2074108123779297,0.1663239598274231,0.333526271785967,0.3532249117815583
326,0.0015643835067749023,positive,1.0312621593475342,7.636021614074707,0.6691694259643555,2.5026917457580566,18.0,2.7455544471740723,0.4881666302680969,-0.061374008655548096,0.19022995233535767,1.5026915073394775,0.09699365496635437,0.10172487050294876,0.21786615252494812,0.45125532150268555,1.2067482471466064,0.16625966131687164,0.3235256286577915,0.33774147648429215
327,0.0012634992599487305,positive,1.0340415239334106,7.804408550262451,0.6635342240333557,2.484801769256592,17.0,2.748694896697998,0.504155695438385,-0.06747227907180786,0.18453937768936157,1.4848015308380127,0.08746235072612762,0.09505826979875565,0.2058468610048294,0.44851624965667725,1.2065238952636719,0.16509181261062622,0.3168370956331597,0.33762099255325323
328,0.000626683235168457,positive,1.0274616479873657,7.712706089019775,0.6524753570556641,2.438493251800537,18.0,2.7007863521575928,0.47213873267173767,-0.06766000390052795,0.1788949817419052,1.438493013381958,0.12118159234523773,0.1256042718887329,0.2194397747516632,0.4470052719116211,1.2052544355392456,0.1656046062707901,0.31555083928226896,0.34130812270885597
329,0.006429195404052734,positive,0.9848999381065369,7.841190814971924,0.6321581602096558,2.341201066970825,16.0,2.627708911895752,0.43237966299057007,-0.07636862993240356,0.1599479615688324,1.3412009477615356,0.09340759366750717,0.10247716307640076,0.24509386718273163,0.44455501437187195,1.202264428138733,0.16658006608486176,0.30767251913306326,0.3360532514518799
330,0.007685184478759766,positive,1.022486925125122,7.643651485443115,0.6181390285491943,2.2987515926361084,16.0,2.5541605949401855,0.38117074966430664,-0.06572672724723816,0.15078049898147583,1.2987514734268188,0.14304471015930176,0.12039276957511902,0.2722286880016327,0.44252705574035645,1.200953483581543,0.16646210849285126,0.31198147790854724,0.3196025467875748
331,0.0010277628898620605,positive,0.9998401999473572,7.600126266479492,0.6132136583328247,2.2564034461975098,16.0,2.5009210109710693,0.3511430621147156,-0.0573713481426239,0.14758998155593872,1.2564034461975098,0.11276375502347946,0.12240935862064362,0.24308530986309052,0.44300520420074463,1.1999768018722534,0.16557089984416962,0.31194932149977495,0.32924946941925526
332,0.0007605552673339844,positive,1.017911434173584,7.616559982299805,0.6001728773117065,2.2095303535461426,15.0,2.451019048690796,0.32060641050338745,-0.050602465867996216,0.13853637874126434,1.2095303535461426,0.11381097882986069,0.11473735421895981,0.2383997142314911,0.4404395818710327,1.1985807418823242,0.16685746610164642,0.29397388899607696,0.30749813090365075
333,0.0006746053695678711,positive,1.026025652885437,7.56977653503418,0.5907365083694458,2.1705193519592285,16.0,2.3930602073669434,0.3049071431159973,-0.0466388463973999,0.12646347284317017,1.1705193519592285,0.11339374631643295,0.10926631093025208,0.21015334129333496,0.43790510296821594,1.1973909139633179,0.16926181316375732,0.2912405942504342,0.30928033957167667
334,0.009543538093566895,positive,0.9862456917762756,7.451537132263184,0.5788381099700928,2.098438024520874,16.0,2.3274028301239014,0.29147690534591675,-0.048565179109573364,0.12086823582649231,1.098437786102295,0.11015331000089645,0.11238057911396027,0.2214631885290146,0.43661952018737793,1.1948200464248657,0.17054104804992676,0.28374815100649564,0.30272043218213396
335,0.005861103534698486,positive,0.9802029132843018,7.222756385803223,0.5750593543052673,2.070770263671875,16.0,2.2937021255493164,0.28298330307006836,-0.04818984866142273,0.12273614853620529,1.0707701444625854,0.1095600351691246,0.1114875003695488,0.19115816056728363,0.4370991885662079,1.1938029527664185,0.1707378774881363,0.28979355585568206,0.31506849315068497
336,-0.0023169517517089844,negative,1.0312892198562622,6.956638813018799,0.5628348588943481,2.0696539878845215,13.0,2.294189214706421,0.25440046191215515,-0.04805418848991394,0.1113767921924591,1.0696539878845215,0.11412292718887329,0.11660079658031464,0.22144660353660583,0.4356348216533661,1.1940125226974487,0.1690235584974289,0.2888288635925141,0.30862361425859214
