snapshot,class,admitted_traffic,demand,fulfill_ratio,oracle_admitted_traffic,norm_fulfill,raw_mlu,oracle_mlu,normalized_mlu,disabled_flow,admitted_capacity_ratio,method
302,High,41.262691497802734,44.10446548461914,0.9355672001838684,41.37627029418945,0.9972549676895142,1.0,1.5306810140609741,0.6533039808273315,0.0,1.0,level4_core__level2_head
303,High,40.7471809387207,43.59922790527344,0.93458491563797,40.83292007446289,0.9979002475738525,1.000000238418579,1.5194594860076904,0.6581289172172546,0.0,1.000000238418579,level4_core__level2_head
304,High,40.26601791381836,43.153900146484375,0.9330794811248779,40.31892013549805,0.9986879229545593,1.0000001192092896,1.5741603374481201,0.6352593898773193,0.0,1.0000001192092896,level4_core__level2_head
305,High,41.58214569091797,44.440330505371094,0.935684859752655,41.748897552490234,0.9960058331489563,1.000000238418579,1.5494719743728638,0.6453812718391418,0.0,1.000000238418579,level4_core__level2_head
306,High,42.93117904663086,45.910301208496094,0.9351099133491516,43.10991668701172,0.9958539009094238,1.0000001192092896,1.5598559379577637,0.6410849094390869,0.0,1.0000001192092896,level4_core__level2_head
307,High,42.24650955200195,44.792301177978516,0.9431645274162292,42.38248825073242,0.9967916011810303,1.0000001192092896,1.480306625366211,0.6755357980728149,0.0,1.0000001192092896,level4_core__level2_head
308,High,42.04226303100586,44.715457916259766,0.9402176737785339,42.13404083251953,0.9978217482566833,0.9999998807907104,1.4988256692886353,0.6671889424324036,0.0,0.9999998807907104,level4_core__level2_head
309,High,40.89898681640625,43.451019287109375,0.9412664771080017,40.995723724365234,0.9976403117179871,1.000000238418579,1.4601633548736572,0.684855043888092,0.0,1.000000238418579,level4_core__level2_head
300,Medium,22.86467933654785,38.93954086303711,0.5871841311454773,24.141048431396484,0.9471286535263062,1.0000001192092896,2.845003366470337,0.3514934778213501,0.0,1.0000001192092896,level4_core__level2_head
301,Medium,23.0162296295166,39.39498519897461,0.5842426419258118,24.536617279052734,0.9380359649658203,1.0000004768371582,2.89332914352417,0.3456227779388428,0.0,1.0000004768371582,level4_core__level2_head
302,Medium,22.58955192565918,39.15425491333008,0.5769373178482056,23.932201385498047,0.9438977837562561,1.0,2.869053602218628,0.34854698181152344,0.0,1.0,level4_core__level2_head
303,Medium,22.91303062438965,38.827484130859375,0.5901240110397339,24.099384307861328,0.9507724642753601,1.000000238418579,2.8596293926239014,0.34969574213027954,0.0,1.000000238418579,level4_core__level2_head
304,Medium,22.49460792541504,38.724239349365234,0.5808922052383423,23.875385284423828,0.942167341709137,1.0000001192092896,2.965085744857788,0.3372584283351898,0.0,1.0000001192092896,level4_core__level2_head
305,Medium,23.605390548706055,39.432865142822266,0.5986222624778748,24.692981719970703,0.955955445766449,1.000000238418579,2.912226915359497,0.3433799147605896,0.0,1.000000238418579,level4_core__level2_head
306,Medium,24.58888816833496,41.16219711303711,0.5973657965660095,25.98284149169922,0.9463509917259216,1.000000238418579,2.925845146179199,0.3417816758155823,0.0,1.000000238418579,level4_core__level2_head
307,Medium,24.087568283081055,39.8289680480957,0.6047751307487488,25.16659927368164,0.9571244716644287,1.000000238418579,2.8182590007781982,0.3548290729522705,0.0,1.000000238418579,level4_core__level2_head
308,Medium,23.723752975463867,40.23704147338867,0.5895998477935791,24.77655792236328,0.9575080275535583,1.000000238418579,2.8327744007110596,0.353010892868042,0.0,1.000000238418579,level4_core__level2_head
309,Medium,22.973182678222656,38.992916107177734,0.5891630053520203,24.22842788696289,0.948191225528717,1.000000238418579,2.7714881896972656,0.3608170747756958,0.0,1.000000238418579,level4_core__level2_head
300,Low,5.564106464385986,9.434466361999512,0.5897637605667114,4.823646545410156,1.1535062789916992,1.0000001192092896,3.196647882461548,0.3128277361392975,0.0,1.0000001192092896,level4_core__level2_head
