load,method,snapshot,class,admitted_traffic,demand,fulfill_ratio,oracle_admitted_traffic,norm_fulfill,raw_mlu,oracle_mlu,normalized_mlu,disabled_flow,admitted_capacity_ratio
1x,Hattrick,431,Medium,15.025930404663086,15.607749938964844,0.9627224206924438,15.026266098022461,0.9999776482582092,1.0000001192092896,1.1211422681808472,0.8919475674629211,0.0,1.0000001192092896
1x,Hattrick,400,Low,3.9337925910949707,5.121321678161621,0.7681205868721008,3.6331939697265625,1.0827367305755615,1.0,1.774965524673462,0.5633912086486816,0.0,1.0
1x,Hattrick,401,Low,3.4914629459381104,4.704893112182617,0.7420918941497803,3.315418243408203,1.0530987977981567,1.0000001192092896,1.9594612121582031,0.5103444457054138,0.0,1.0000001192092896
1x,Hattrick,402,Low,3.7402544021606445,4.813438415527344,0.7770441770553589,3.6923141479492188,1.012983798980713,1.0000001192092896,1.9029873609542847,0.5254896283149719,0.0,1.0000001192092896
1x,Hattrick,403,Low,3.6069178581237793,4.854730606079102,0.7429697513580322,3.4644126892089844,1.041133999824524,1.0000001192092896,1.8576024770736694,0.5383283495903015,0.0,1.0000001192092896
1x,Hattrick,404,Low,3.567312240600586,4.600799560546875,0.7753679156303406,3.3951187133789062,1.0507179498672485,1.0,1.7543498277664185,0.5700117349624634,0.0,1.0
1x,Hattrick,405,Low,3.805063247680664,4.932976722717285,0.7713523507118225,3.7060585021972656,1.0267143249511719,1.000000238418579,1.8661177158355713,0.5358719825744629,0.0,1.000000238418579
1x,Hattrick,406,Low,3.7580599784851074,4.781599521636963,0.785942018032074,3.7228317260742188,1.0094627141952515,1.0000001192092896,1.7431614398956299,0.5736703872680664,0.0,1.0000001192092896
1x,Hattrick,407,Low,3.774972438812256,4.874634742736816,0.7744113206863403,3.629161834716797,1.0401774644851685,1.0,1.6580129861831665,0.6031315922737122,0.0,1.0
1x,Hattrick,408,Low,3.8011231422424316,4.813516616821289,0.7896769642829895,3.8243865966796875,0.9939170479774475,1.0000001192092896,1.6103519201278687,0.6209823489189148,0.0,1.0000001192092896
1x,Hattrick,409,Low,3.4395294189453125,4.454947471618652,0.7720695734024048,3.1978797912597656,1.0755655765533447,1.0,1.5795788764953613,0.6330801248550415,0.0,1.0
1x,Hattrick,410,Low,3.2674784660339355,4.499988555908203,0.726108193397522,3.0769577026367188,1.0619184970855713,1.0,1.5600866079330444,0.6409900784492493,0.0,1.0
1x,Hattrick,411,Low,3.710052728652954,4.803326606750488,0.7723923325538635,3.510906219482422,1.0567222833633423,1.0000001192092896,1.546189546585083,0.6467512845993042,0.0,1.0000001192092896
1x,Hattrick,412,Low,3.7291500568389893,4.534047603607178,0.8224770426750183,3.752552032470703,0.9937637448310852,1.000000238418579,1.6149113178253174,0.6192291975021362,0.0,1.000000238418579
1x,Hattrick,413,Low,3.704256534576416,4.416841506958008,0.8386663794517517,3.7042503356933594,1.0000016689300537,1.0,1.6290831565856934,0.6138421893119812,0.0,1.0
1x,Hattrick,414,Low,3.3700594902038574,4.182699203491211,0.8057140707969666,3.3700523376464844,1.000002145767212,1.0,1.4714784622192383,0.6795886158943176,0.0,1.0
1x,Hattrick,415,Low,3.3523991107940674,3.9455857276916504,0.8496581315994263,3.3523902893066406,1.0000026226043701,1.0000001192092896,1.4510101079940796,0.6891751289367676,0.0,1.0000001192092896
1x,Hattrick,416,Low,3.3546805381774902,4.061527729034424,0.825965166091919,3.354686737060547,0.999998152256012,1.0000001192092896,1.444533348083496,0.6922651529312134,0.0,1.0000001192092896
1x,Hattrick,417,Low,3.3985915184020996,4.092643737792969,0.8304147124290466,3.3985519409179688,1.000011682510376,1.0,1.4250174760818481,0.7017458081245422,0.0,1.0
1x,Hattrick,418,Low,3.5451550483703613,4.259354114532471,0.8323222398757935,3.54547119140625,0.999910831451416,1.0000001192092896,1.4689829349517822,0.6807431578636169,0.0,1.0000001192092896
1x,Hattrick,419,Low,3.407317638397217,4.115534782409668,0.827916145324707,3.407337188720703,0.9999942779541016,1.0,1.4106611013412476,0.7088874578475952,0.0,1.0
1x,Hattrick,420,Low,3.6017208099365234,4.346371650695801,0.8286730051040649,3.6017913818359375,0.9999803900718689,1.0,1.3072655200958252,0.7649555206298828,0.0,1.0
1x,Hattrick,421,Low,3.4959206581115723,4.1480607986450195,0.8427843451499939,3.4959259033203125,0.9999985098838806,1.0,1.286919116973877,0.7770496010780334,0.0,1.0
1x,Hattrick,422,Low,3.416184186935425,4.075483322143555,0.8382279872894287,3.4162025451660156,0.9999946355819702,1.0000001192092896,1.3374215364456177,0.7477074861526489,0.0,1.0000001192092896
1x,Hattrick,423,Low,3.327613592147827,3.9373416900634766,0.8451421856880188,3.3278770446777344,0.9999208450317383,1.0,1.322188377380371,0.756321907043457,0.0,1.0
1x,Hattrick,424,Low,3.0716381072998047,3.670968532562256,0.8367378115653992,3.071643829345703,0.999998152256012,1.0,1.294137954711914,0.772715151309967,0.0,1.0
1x,Hattrick,425,Low,3.1753664016723633,3.8234975337982178,0.8304873704910278,3.1754798889160156,0.9999642372131348,1.0,1.2952377796173096,0.7720590233802795,0.0,1.0
1x,Hattrick,426,Low,3.0165889263153076,3.605025291442871,0.8367732763290405,3.0165939331054688,0.9999983310699463,1.0,1.2999260425567627,0.7692745327949524,0.0,1.0
1x,Hattrick,427,Low,3.3393301963806152,3.987431287765503,0.8374640345573425,3.339336395263672,0.999998152256012,1.0000001192092896,1.3400920629501343,0.7462174892425537,0.0,1.0000001192092896
1x,Hattrick,428,Low,3.0060009956359863,3.5804827213287354,0.8395518660545349,3.0060043334960938,0.9999988675117493,1.0000001192092896,1.2422653436660767,0.8049811124801636,0.0,1.0000001192092896
1x,Hattrick,429,Low,3.2029216289520264,3.8348734378814697,0.8352091908454895,3.202930450439453,0.9999972581863403,1.0,1.2392207384109497,0.8069587349891663,0.0,1.0
1x,Hattrick,430,Low,3.1686787605285645,3.7397027015686035,0.8473076820373535,3.1686859130859375,0.9999977350234985,1.0,1.211500644683838,0.8254225850105286,0.0,1.0
1x,Hattrick,431,Low,3.296879291534424,3.838014602661133,0.8590064644813538,3.2968902587890625,0.9999966621398926,1.0000001192092896,1.2338768243789673,0.8104537725448608,0.0,1.0000001192092896
1x,Hattrick,432,High,17.096294403076172,17.096294403076172,1.0,17.096296310424805,0.9999998807907104,0.5838605165481567,0.5772747993469238,1.0114083290100098,0.0,0.5838605165481567
1x,Hattrick,433,High,16.663639068603516,16.66364097595215,0.9999998807907104,16.66364097595215,0.9999998807907104,0.555263340473175,0.5511165857315063,1.0075242519378662,0.0,0.555263340473175
1x,Hattrick,434,High,16.912044525146484,16.91204261779785,1.0000001192092896,16.91204261779785,1.0000001192092896,0.5659918785095215,0.5546891093254089,1.0203768014907837,0.0,0.5659918785095215
1x,Hattrick,435,High,16.468923568725586,16.468923568725586,1.0,16.468923568725586,1.0,0.5597802996635437,0.5552220344543457,1.0082098245620728,0.0,0.5597802996635437
1x,Hattrick,436,High,16.402202606201172,16.402202606201172,1.0,16.402202606201172,1.0,0.5411219000816345,0.5335318446159363,1.0142260789871216,0.0,0.5411219000816345
1x,Hattrick,437,High,16.438995361328125,16.438997268676758,0.9999998807907104,16.438997268676758,0.9999998807907104,0.5329469442367554,0.5311135649681091,1.003451943397522,0.0,0.5329469442367554
1x,Hattrick,438,High,15.778352737426758,15.778352737426758,1.0,15.778351783752441,1.0000001192092896,0.5256438851356506,0.5123276114463806,1.025991678237915,0.0,0.5256438851356506
1x,Hattrick,439,High,16.015281677246094,16.015281677246094,1.0,16.015281677246094,1.0,0.541901171207428,0.5312646627426147,1.0200210809707642,0.0,0.541901171207428
1x,Hattrick,440,High,16.11612319946289,16.11612319946289,1.0,16.116121292114258,1.0000001192092896,0.5627967119216919,0.5605131387710571,1.0040740966796875,0.0,0.5627967119216919
1x,Hattrick,441,High,16.328113555908203,16.32811164855957,1.0000001192092896,16.32811164855957,1.0000001192092896,0.6199249029159546,0.6134829521179199,1.0105006694793701,0.0,0.6199249029159546
1x,Hattrick,442,High,18.19226837158203,18.19226837158203,1.0,18.19226837158203,1.0,0.7066913843154907,0.7043278217315674,1.0033557415008545,0.0,0.7066913843154907
1x,Hattrick,443,High,18.011327743530273,18.011327743530273,1.0,18.011327743530273,1.0,0.7774783968925476,0.776093065738678,1.0017850399017334,0.0,0.7774783968925476
1x,Hattrick,444,High,18.144062042236328,18.144062042236328,1.0,18.144062042236328,1.0,0.7905946373939514,0.7903785705566406,1.00027334690094,0.0,0.7905946373939514
1x,Hattrick,445,High,19.354345321655273,19.354347229003906,0.9999998807907104,19.354347229003906,0.9999998807907104,0.8587142825126648,0.858192503452301,1.000607967376709,0.0,0.8587142825126648
1x,Hattrick,446,High,20.586332321166992,20.586332321166992,1.0,20.586332321166992,1.0,0.8413046598434448,0.8409117460250854,1.000467300415039,0.0,0.8413046598434448
1x,Hattrick,447,High,21.837247848510742,21.837249755859375,0.9999999403953552,21.837249755859375,0.9999999403953552,0.9045011401176453,0.9043627977371216,1.0001529455184937,0.0,0.9045011401176453
1x,Hattrick,448,High,22.873779296875,22.873777389526367,1.0000001192092896,22.873777389526367,1.0000001192092896,0.9169698357582092,0.9135103225708008,1.0037870407104492,0.0,0.9169698357582092
1x,Hattrick,449,High,24.400386810302734,24.400386810302734,1.0,24.400386810302734,1.0,0.9277381300926208,0.9240373373031616,1.0040050745010376,0.0,0.9277381300926208
1x,Hattrick,450,High,25.440555572509766,25.445743560791016,0.9997960925102234,25.440555572509766,1.0,1.0000001192092896,1.0167404413223267,0.9835352897644043,0.0,1.0000001192092896
1x,Hattrick,451,High,27.713512420654297,27.745962142944336,0.9988304972648621,27.71351432800293,0.9999999403953552,1.0000001192092896,1.1046764850616455,0.9052425026893616,0.0,1.0000001192092896
1x,Hattrick,452,High,29.069049835205078,29.151042938232422,0.9971873164176941,29.06905174255371,0.9999999403953552,1.000000238418579,1.2644857168197632,0.7908355593681335,0.0,1.000000238418579
1x,Hattrick,453,High,28.631771087646484,28.691181182861328,0.9979293346405029,28.631772994995117,0.9999999403953552,1.0000001192092896,1.1916403770446777,0.8391794562339783,0.0,1.0000001192092896
1x,Hattrick,454,High,29.2561092376709,29.325157165527344,0.9976454377174377,29.2561092376709,1.0,1.0000001192092896,1.2227308750152588,0.8178415298461914,0.0,1.0000001192092896
1x,Hattrick,455,High,29.136455535888672,29.20241928100586,0.997741162776947,29.136457443237305,0.9999999403953552,1.0,1.212770938873291,0.8245580196380615,0.0,1.0
1x,Hattrick,456,High,30.183650970458984,30.249858856201172,0.9978113174438477,30.183652877807617,0.9999999403953552,1.0000001192092896,1.213564157485962,0.8240191340446472,0.0,1.0000001192092896
1x,Hattrick,457,High,31.32948112487793,31.385047912597656,0.9982295036315918,31.329483032226562,0.9999999403953552,0.9999998807907104,1.1792423725128174,0.848002016544342,0.0,0.9999998807907104
1x,Hattrick,458,High,32.022701263427734,32.080936431884766,0.9981847405433655,32.022705078125,0.9999998807907104,1.0000001192092896,1.1878445148468018,0.8418611288070679,0.0,1.0000001192092896
1x,Hattrick,459,High,32.45930099487305,32.55049133300781,0.9971985220909119,32.45930099487305,1.0,1.0000001192092896,1.2941564321517944,0.7727041840553284,0.0,1.0000001192092896
1x,Hattrick,460,High,32.81134796142578,32.89860153198242,0.9973478317260742,32.81134796142578,1.0,1.0,1.2814557552337646,0.7803624868392944,0.0,1.0
1x,Hattrick,461,High,32.47035598754883,32.584285736083984,0.9965035319328308,32.47035598754883,1.0,1.0000001192092896,1.3675165176391602,0.7312526702880859,0.0,1.0000001192092896
1x,Hattrick,462,High,32.696311950683594,32.76802444458008,0.997811496257782,32.696311950683594,1.0,1.0000001192092896,1.2313320636749268,0.8121287226676941,0.0,1.0000001192092896
1x,Hattrick,463,High,33.452701568603516,33.550254821777344,0.9970923066139221,33.452701568603516,1.0,1.0,1.314682126045227,0.7606401443481445,0.0,1.0
1x,Hattrick,432,Medium,14.906546592712402,15.32496452331543,0.9726969599723816,14.906881332397461,0.9999775290489197,1.0,1.087100863456726,0.919877827167511,0.0,1.0
1x,Hattrick,433,Medium,14.741334915161133,14.871728897094727,0.9912320971488953,14.741668701171875,0.9999773502349854,1.000000238418579,1.0270957946777344,0.9736192226409912,0.0,1.000000238418579
1x,Hattrick,434,Medium,14.782464981079102,14.947118759155273,0.988984227180481,14.782938003540039,0.9999679923057556,1.0000001192092896,1.034204363822937,0.9669269919395447,0.0,1.0000001192092896
1x,Hattrick,435,Medium,14.501562118530273,14.755577087402344,0.982785165309906,14.501993179321289,0.9999702572822571,0.9999998807907104,1.0528299808502197,0.949820876121521,0.0,0.9999998807907104
1x,Hattrick,436,Medium,14.693964958190918,14.84067153930664,0.9901145696640015,14.694267272949219,0.9999794363975525,1.0,1.0305010080337524,0.9704017639160156,0.0,1.0
1x,Hattrick,437,Medium,14.670461654663086,14.700439453125,0.9979607462882996,14.68563461303711,0.9989668130874634,1.0,1.003084421157837,0.9969250559806824,0.0,1.0
1x,Hattrick,438,Medium,14.189569473266602,14.189569473266602,1.0,14.189570426940918,0.9999999403953552,0.9811269044876099,0.9809938669204712,1.0001356601715088,0.0,0.9811269044876099
1x,Hattrick,439,Medium,14.252334594726562,14.360800743103027,0.9924470782279968,14.252605438232422,0.9999809861183167,1.0000001192092896,1.02254056930542,0.9779564142227173,0.0,1.0000001192092896
1x,Hattrick,440,Medium,14.338261604309082,14.403426170349121,0.9954757690429688,14.338872909545898,0.9999573826789856,1.0000001192092896,1.0884631872177124,0.9187266230583191,0.0,1.0000001192092896
1x,Hattrick,441,Medium,14.699628829956055,14.749719619750977,0.9966039657592773,14.699634552001953,0.9999995827674866,1.0000001192092896,1.1615673303604126,0.8609058856964111,0.0,1.0000001192092896
1x,Hattrick,442,Medium,16.087474822998047,16.26889991760254,0.9888483285903931,16.088237762451172,0.9999525547027588,1.0,1.3494716882705688,0.741030752658844,0.0,1.0
1x,Hattrick,443,Medium,15.620146751403809,16.05879020690918,0.9726851582527161,15.622674942016602,0.9998381733894348,1.0,1.4655869007110596,0.6823205351829529,0.0,1.0
1x,Hattrick,444,Medium,15.555874824523926,16.30559539794922,0.9540206789970398,15.556255340576172,0.9999755620956421,1.0,1.5051965713500977,0.6643650531768799,0.0,1.0
1x,Hattrick,445,Medium,16.4610538482666,17.217941284179688,0.9560407996177673,16.46147918701172,0.9999741911888123,1.0,1.630470871925354,0.6133197546005249,0.0,1.0
1x,Hattrick,446,Medium,17.908199310302734,18.616819381713867,0.9619365930557251,17.908517837524414,0.9999822378158569,1.0000001192092896,1.572957158088684,0.6357452869415283,0.0,1.0000001192092896
1x,Hattrick,447,Medium,18.439205169677734,19.460355758666992,0.9475266337394714,18.43960952758789,0.9999780654907227,1.0,1.6879501342773438,0.5924345850944519,0.0,1.0
1x,Hattrick,448,Medium,19.34317398071289,20.449260711669922,0.9459106922149658,19.34388542175293,0.9999632239341736,1.0,1.7270898818969727,0.5790086388587952,0.0,1.0
1x,Hattrick,449,Medium,20.53033447265625,21.937294006347656,0.9358645081520081,20.59369659423828,0.9969232082366943,1.0000001192092896,1.7300302982330322,0.5780246257781982,0.0,1.0000001192092896
1x,Hattrick,450,Medium,21.289642333984375,22.768348693847656,0.9350543022155762,21.354507446289062,0.9969624876976013,1.0000001192092896,1.9140030145645142,0.5224652886390686,0.0,1.0000001192092896
1x,Hattrick,451,Medium,22.71216583251953,24.838573455810547,0.9143909215927124,22.769685745239258,0.9974738359451294,1.0000001192092896,2.095005512237549,0.47732576727867126,0.0,1.0000001192092896
1x,Hattrick,452,Medium,23.71856117248535,26.125659942626953,0.9078645706176758,23.764055252075195,0.998085618019104,1.000000238418579,2.3969967365264893,0.417188823223114,0.0,1.000000238418579
1x,Hattrick,453,Medium,23.470752716064453,25.841806411743164,0.9082473516464233,23.51780128479004,0.9979994297027588,1.0000001192092896,2.254784107208252,0.4435015022754669,0.0,1.0000001192092896
1x,Hattrick,454,Medium,23.451045989990234,26.17205047607422,0.8960339426994324,23.52775764465332,0.9967395067214966,1.0000001192092896,2.3059303760528564,0.4336645007133484,0.0,1.0000001192092896
1x,Hattrick,455,Medium,23.124168395996094,26.220172882080078,0.8819227814674377,23.145341873168945,0.9990851879119873,1.000000238418579,2.2938425540924072,0.43594980239868164,0.0,1.000000238418579
1x,Hattrick,456,Medium,23.729148864746094,27.246749877929688,0.8708983063697815,23.74748420715332,0.9992278814315796,1.0000001192092896,2.3412201404571533,0.42712774872779846,0.0,1.0000001192092896
