snapshot,class,admitted_traffic,demand,fulfill_ratio,oracle_admitted_traffic,norm_fulfill,raw_mlu,oracle_mlu,normalized_mlu,disabled_flow,admitted_capacity_ratio
454,High,54.86055374145508,58.65032196044922,0.935383677482605,55.07414245605469,0.9961218237876892,0.9999998807907104,2.4454617500305176,0.40892067551612854,0.0,0.9999998807907104
455,High,54.14493179321289,58.404842376708984,0.9270623922348022,54.232913970947266,0.9983776807785034,1.000000238418579,2.425541877746582,0.4122790992259979,0.0,1.000000238418579
456,High,56.033634185791016,60.49972152709961,0.9261800050735474,56.16615676879883,0.9976405501365662,1.0000004768371582,2.427128314971924,0.41200971603393555,0.0,1.0000004768371582
457,High,57.53215408325195,62.77008819580078,0.9165536761283875,57.822078704833984,0.9949859380722046,1.000000238418579,2.3584847450256348,0.42400115728378296,0.0,1.000000238418579
458,High,59.152889251708984,64.16187286376953,0.9219321012496948,59.55216979980469,0.9932952523231506,1.0000001192092896,2.3756890296936035,0.42093056440353394,0.0,1.0000001192092896
459,High,59.416603088378906,65.10098266601562,0.9126836657524109,59.53937530517578,0.9979379773139954,1.0000003576278687,2.588312864303589,0.38635218143463135,0.0,1.0000003576278687
440,Medium,21.07741355895996,28.806852340698242,0.7316805720329285,21.593177795410156,0.9761145114898682,1.0000003576278687,2.176926374435425,0.4593634307384491,0.0,1.0000003576278687
441,Medium,21.774629592895508,29.499435424804688,0.7381371855735779,22.305706024169922,0.976190984249115,1.000000238418579,2.323134660720825,0.43045297265052795,0.0,1.000000238418579
442,Medium,23.48226547241211,32.53779602050781,0.7216919660568237,24.370071411132812,0.9635698199272156,1.0000001192092896,2.6989433765411377,0.3705154061317444,0.0,1.0000001192092896
443,Medium,23.483121871948242,32.11758041381836,0.7311609983444214,23.773101806640625,0.9878022074699402,1.0000001192092896,2.931173801422119,0.34116029739379883,0.0,1.0000001192092896
