snapshot,edge_id,source,target,edge,capacity,oracle_high_load,hattrick_high_load,oracle_medium_load,hattrick_medium_load,high_excess,high_util_excess,medium_deficit,medium_util_deficit
450,66,21,6,21→6,10.0,3.0667700369667728,1.810309648513794,1.598503819718644,2.651090383529663,-1.2564603884529788,-0.12564603884529787,-1.052586563811019,-0.1052586563811019
450,67,21,10,21→10,2.4000000953674316,0.030403595296320418,0.00339340977370739,0.724852375797127,0.05452214926481247,-0.02701018552261303,-0.01125424352055197,0.6703302265323146,0.2793042499565773
450,68,21,14,21→14,10.0,2.7979465154069203,3.6105949878692627,4.702690795762464,1.8976917266845703,0.8126484724623424,0.08126484724623424,2.804999069077894,0.2804999069077894
450,69,21,15,21→15,2.4000000953674316,1.1151535328681348,1.3374159336090088,1.2848475161736133,1.051472783088684,0.222262400740874,0.0926093299620667,0.23337473308492918,0.09723946825477119
450,70,21,17,21→17,2.4000000953674316,0.13914357374528663,0.30950233340263367,0.7844674567712673,0.3122871220111847,0.17035875965734704,0.070982813703291,0.4721803347600826,0.19674179833221775
450,71,21,18,21→18,10.0,7.917125975269755,4.807247161865234,1.6513365464411436,3.095228672027588,-3.1098788134045208,-0.3109878813404521,-1.4438921255864443,-0.14438921255864443
455,0,0,2,0→2,10.0,6.017675372560916,5.890508651733398,1.29964439052128,1.5875352621078491,-0.12716672082751757,-0.012716672082751757,-0.2878908715865691,-0.028789087158656912
455,1,0,4,0→4,10.0,4.938560992912329,6.482142925262451,4.9394097688994805,0.5859842896461487,1.543581932350122,0.1543581932350122,4.353425479253332,0.43534254792533317
455,2,0,9,0→9,10.0,5.662918091323263,6.701872825622559,3.873354143223878,1.5048539638519287,1.0389547342992955,0.10389547342992955,2.3685001793719493,0.23685001793719493
455,3,0,15,0→15,2.4000000953674316,0.9509777054190636,1.3672157526016235,1.3256742060184479,0.7983633875846863,0.41623804718255997,0.1734325127678111,0.5273108184337616,0.21971283228346378
455,4,0,19,0→19,2.4000000953674316,2.400001049041748,2.3999991416931152,0.0,9.5367431640625e-07,-1.9073486328125e-06,-7.947285654255325e-07,-9.5367431640625e-07,-3.9736428271276624e-07
455,5,1,6,1→6,2.4000000953674316,1.2833362304579623,0.2698930501937866,0.6214583909486464,0.2293175458908081,-1.0134431802641757,-0.4222679749973181,0.3921408450578383,0.16339201228148406
455,6,1,13,1→13,0.1550000011920929,0.15445384136182838,0.13488680124282837,0.0005471582080645021,0.019973134621977806,-0.019567040119000012,-0.12623896753878347,-0.019425976413913304,-0.12532887912586863
