edge_id,source,target,edge,capacity,n,high_overuse_count,high_overuse_fraction,mean_high_excess_all,mean_positive_high_excess,medium_deficit_when_high_overused_count,medium_deficit_when_high_overused_fraction_all,medium_deficit_given_high_overuse_fraction,mean_medium_deficit_when_high_overused,material_both_count,material_both_fraction,mean_shared_pressure
2,0,9,0→9,10.0,3,3,1.0,0.14169186138863854,0.14169186138863854,3,1.0,1.0,0.2721136642643614,3,1.0,0.14169186138863854
45,12,7,12→7,2.4000000953674316,3,3,1.0,0.09901638382968947,0.09901638382968947,3,1.0,1.0,0.10111308516344175,3,1.0,0.09901638382968947
3,0,15,0→15,2.4000000953674316,3,2,0.6666666666666666,0.22176127186007458,0.36490061702177823,2,0.6666666666666666,1.0,0.42863497949549,2,0.6666666666666666,0.24326707801451883
70,21,17,21→17,2.4000000953674316,3,2,0.6666666666666666,0.12501696491130973,0.21898480556901043,2,0.6666666666666666,1.0,0.2382184855718102,2,0.6666666666666666,0.14598987037934028
9,2,6,2→6,10.0,3,2,0.6666666666666666,0.09387392861777545,0.2213123261848409,2,0.6666666666666666,1.0,0.19389768161265336,2,0.6666666666666666,0.12926512107510224
0,0,2,0→2,10.0,3,2,0.6666666666666666,0.032362834812594575,0.173280283470001,2,0.6666666666666666,1.0,0.18797871312981088,2,0.6666666666666666,0.11552018898000066
21,4,18,4→18,10.0,3,2,0.6666666666666666,0.052461279217596746,0.12222252564789643,2,0.6666666666666666,1.0,0.3145837802632897,2,0.6666666666666666,0.08148168376526428
35,9,0,9→0,10.0,3,2,0.6666666666666666,0.07782275724857518,0.12013621700261509,2,0.6666666666666666,1.0,0.22309630018271137,2,0.6666666666666666,0.08009081133507673
53,15,0,15→0,2.4000000953674316,3,2,0.6666666666666666,0.07714827002363117,0.11911445556428894,2,0.6666666666666666,1.0,0.22553135499012394,2,0.6666666666666666,0.07940963704285929
6,1,13,1→13,0.1550000011920929,3,3,1.0,0.07895914315124314,0.07895914315124314,3,1.0,1.0,0.0817729463969772,2,0.6666666666666666,0.07895914315124314
14,4,0,4→0,10.0,3,3,1.0,0.06361433831204977,0.06361433831204977,3,1.0,1.0,0.2749555879311591,2,0.6666666666666666,0.06361433831204977
19,4,12,4→12,10.0,3,3,1.0,0.1255039061560865,0.1255039061560865,2,0.6666666666666666,0.6666666666666666,0.07362518528584351,2,0.6666666666666666,0.05122850644189233
58,17,21,17→21,2.4000000953674316,3,2,0.6666666666666666,0.05510357441910076,0.1372527729639249,2,0.6666666666666666,1.0,0.07532825221356547,2,0.6666666666666666,0.05021883480904365
40,11,12,11→12,0.1550000011920929,3,2,0.6666666666666666,0.023515589458202164,0.07270721217532103,2,0.6666666666666666,1.0,0.07291412801567829,2,0.6666666666666666,0.04847147478354735
27,6,4,6→4,10.0,3,1,0.3333333333333333,-0.03191281962388831,0.2670907647945569,1,0.3333333333333333,1.0,0.3136087464732483,1,0.3333333333333333,0.08903025493151896
8,2,0,2→0,10.0,3,2,0.6666666666666666,0.04525190474861205,0.08010946920637707,2,0.6666666666666666,1.0,0.22683342490684594,1,0.3333333333333333,0.05340631280425138
1,0,4,0→4,10.0,3,1,0.3333333333333333,-0.01598509301513787,0.15919321060791844,1,0.3333333333333333,1.0,0.18990447533582114,1,0.3333333333333333,0.05306440353597281
63,19,8,19→8,2.4000000953674316,3,3,1.0,0.46058207899773224,0.46058207899773224,3,1.0,1.0,0.047730748139000266,1,0.3333333333333333,0.047730748139000266
69,21,15,21→15,2.4000000953674316,3,1,0.3333333333333333,-0.16606095747225177,0.12133475946495771,1,0.3333333333333333,1.0,0.126190079129622,1,0.3333333333333333,0.04044491982165257
57,17,5,17→5,2.4000000953674316,3,1,0.3333333333333333,-0.051981960330306165,0.11520731085194327,1,0.3333333333333333,1.0,0.22204246916967335,1,0.3333333333333333,0.03840243695064776
47,13,1,13→1,0.1550000011920929,3,2,0.6666666666666666,-0.02574902946875246,0.05760177645859174,2,0.6666666666666666,1.0,0.07440461297451666,1,0.3333333333333333,0.03840118430572783
71,21,18,21→18,10.0,3,1,0.3333333333333333,-0.06027387570976922,0.10886417768620049,1,0.3333333333333333,1.0,0.17602759830028844,1,0.3333333333333333,0.036288059228733495
48,13,6,13→6,0.1550000011920929,3,1,0.3333333333333333,0.027704445708861495,0.19411007376353004,1,0.3333333333333333,1.0,0.10876242761868501,1,0.3333333333333333,0.03625414253956167
42,12,2,12→2,10.0,3,2,0.6666666666666666,0.05386545836032989,0.08617520151819918,2,0.6666666666666666,1.0,0.07351758101337964,1,0.3333333333333333,0.03136940279479556
24,5,17,5→17,2.4000000953674316,3,1,0.3333333333333333,-0.12057086937819896,0.06564761762749957,1,0.3333333333333333,1.0,0.07325207724684446,1,0.3333333333333333,0.021882539209166524
64,20,3,20→3,2.4000000953674316,3,1,0.3333333333333333,-0.30389307516777087,0.05004309920057446,1,0.3333333333333333,1.0,0.05683771799411689,1,0.3333333333333333,0.016681033066858152
26,6,2,6→2,10.0,3,2,0.6666666666666666,0.005128784125215678,0.11554175792316528,1,0.3333333333333333,0.5,0.022207884925317955,0,0.0,0.015990528497967678
20,4,14,4→14,10.0,3,1,0.3333333333333333,-0.0995516806731833,0.09143743579202238,1,0.3333333333333333,1.0,0.037985354136753816,0,0.0,0.012661784712251272
59,18,4,18→4,10.0,3,1,0.3333333333333333,-0.10648311522250727,0.03722172976122238,1,0.3333333333333333,1.0,0.3113233760303501,0,0.0,0.012407243253740792
60,18,16,18→16,10.0,3,2,0.6666666666666666,0.01845122535111538,0.04243852749787039,1,0.3333333333333333,0.5,-0.006462314873351718,0,0.0,0.011272043133309732
61,18,21,18→21,10.0,3,2,0.6666666666666666,0.013459932965633923,0.03187585230843979,1,0.3333333333333333,0.5,0.024563345988334363,0,0.0,0.008894263445108663
34,8,19,8→19,2.4000000953674316,3,2,0.6666666666666666,0.2783426086351882,0.4374610356459663,2,0.6666666666666666,1.0,0.010039410882538,0,0.0,0.006692940588358666
66,21,6,21→6,10.0,3,1,0.3333333333333333,-0.06784619251392457,0.01920504971138399,1,0.3333333333333333,1.0,0.11828514718856695,0,0.0,0.006401683237127997
41,11,14,11→14,0.1550000011920929,3,1,0.3333333333333333,-0.04417231617951726,0.009189536273704143,1,0.3333333333333333,1.0,0.009195978300907456,0,0.0,0.0030631787579013807
37,9,20,9→20,2.4000000953674316,3,1,0.3333333333333333,-0.3287421586918727,0.006905718417587703,1,0.3333333333333333,1.0,0.07969541645444826,0,0.0,0.002301906139195901
4,0,19,0→19,2.4000000953674316,3,0,0.0,-4.404120800066493e-06,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5,1,6,1→6,2.4000000953674316,3,0,0.0,-0.4960466915656782,0.0,0,0.0,0.0,0.0,0,0.0,0.0
7,1,14,1→14,2.4000000953674316,3,1,0.3333333333333333,-0.27124855990028524,0.06709878519820996,0,0.0,0.0,-0.03862667112635638,0,0.0,0.0
10,2,12,2→12,10.0,3,0,0.0,-0.12360413087017151,0.0,0,0.0,0.0,0.0,0,0.0,0.0
11,3,4,3→4,10.0,3,1,0.3333333333333333,-0.07381108182683722,0.022099358642640253,0,0.0,0.0,-0.07892134587836779,0,0.0,0.0
12,3,16,3→16,2.4000000953674316,3,0,0.0,-0.5375898021305515,0.0,0,0.0,0.0,0.0,0,0.0,0.0
13,3,20,3→20,2.4000000953674316,3,0,0.0,-0.5627922010554056,0.0,0,0.0,0.0,0.0,0,0.0,0.0
15,4,3,4→3,10.0,3,0,0.0,-0.23523342304860553,0.0,0,0.0,0.0,0.0,0,0.0,0.0
16,4,6,4→6,10.0,3,0,0.0,-0.3137503018483812,0.0,0,0.0,0.0,0.0,0,0.0,0.0
17,4,7,4→7,2.4000000953674316,3,0,0.0,-0.08776777092946135,0.0,0,0.0,0.0,0.0,0,0.0,0.0
18,4,10,4→10,2.4000000953674316,3,0,0.0,-0.5926672081593508,0.0,0,0.0,0.0,0.0,0,0.0,0.0
22,5,6,5→6,10.0,3,2,0.6666666666666666,0.031702741803072365,0.1119577149336692,0,0.0,0.0,-0.06936532393228845,0,0.0,0.0
23,5,12,5→12,10.0,3,1,0.3333333333333333,-0.005855489706057901,0.03821616541827098,0,0.0,0.0,-0.04266466494009365,0,0.0,0.0
25,6,1,6→1,2.4000000953674316,3,0,0.0,-0.32531379720759307,0.0,0,0.0,0.0,0.0,0,0.0,0.0
28,6,5,6→5,10.0,3,0,0.0,-0.09579627435364368,0.0,0,0.0,0.0,0.0,0,0.0,0.0
29,6,13,6→13,0.1550000011920929,3,0,0.0,-0.10261476546690629,0.0,0,0.0,0.0,0.0,0,0.0,0.0
30,6,21,6→21,10.0,3,0,0.0,-0.1726739270173757,0.0,0,0.0,0.0,0.0,0,0.0,0.0
31,7,4,7→4,2.4000000953674316,3,0,0.0,-0.003323720429060707,0.0,0,0.0,0.0,0.0,0,0.0,0.0
32,7,12,7→12,2.4000000953674316,3,0,0.0,-0.00325159881174834,0.0,0,0.0,0.0,0.0,0,0.0,0.0
33,8,9,8→9,2.4000000953674316,3,0,0.0,-6.258487452726068e-06,0.0,0,0.0,0.0,0.0,0,0.0,0.0
36,9,8,9→8,2.4000000953674316,3,0,0.0,-2.847777359441491e-06,0.0,0,0.0,0.0,0.0,0,0.0,0.0
38,10,4,10→4,2.4000000953674316,3,0,0.0,-0.35470041995054924,0.0,0,0.0,0.0,0.0,0,0.0,0.0
39,10,21,10→21,2.4000000953674316,3,0,0.0,-0.6103159492599847,0.0,0,0.0,0.0,0.0,0,0.0,0.0
43,12,4,12→4,10.0,3,0,0.0,-0.19490147093843765,0.0,0,0.0,0.0,0.0,0,0.0,0.0
44,12,5,12→5,10.0,3,2,0.6666666666666666,0.10519884261119992,0.17442455748177962,0,0.0,0.0,-0.06708915791089112,0,0.0,0.0
46,12,11,12→11,0.1550000011920929,3,0,0.0,-6.409101539459781e-06,0.0,0,0.0,0.0,0.0,0,0.0,0.0
49,14,1,14→1,2.4000000953674316,3,0,0.0,-0.4359724285306195,0.0,0,0.0,0.0,0.0,0,0.0,0.0
50,14,4,14→4,10.0,3,0,0.0,-0.14003197515882373,0.0,0,0.0,0.0,0.0,0,0.0,0.0
51,14,11,14→11,0.1550000011920929,3,0,0.0,-6.537283570248976e-06,0.0,0,0.0,0.0,0.0,0,0.0,0.0
52,14,21,14→21,10.0,3,1,0.3333333333333333,0.006927088662359897,0.15300886092845759,0,0.0,0.0,-0.06546230625390308,0,0.0,0.0
54,15,21,15→21,2.4000000953674316,3,0,0.0,-0.08903216021096595,0.0,0,0.0,0.0,0.0,0,0.0,0.0
55,16,3,16→3,2.4000000953674316,3,1,0.3333333333333333,-0.11284955071139151,0.003451874194238658,0,0.0,0.0,-0.2673508533646824,0,0.0,0.0
56,16,18,16→18,10.0,3,0,0.0,-0.08589146374654415,0.0,0,0.0,0.0,0.0,0,0.0,0.0
62,19,0,19→0,2.4000000953674316,3,0,0.0,-1.4669364770146288e-05,0.0,0,0.0,0.0,0.0,0,0.0,0.0
65,20,9,20→9,2.4000000953674316,3,0,0.0,-0.5873785894828368,0.0,0,0.0,0.0,0.0,0,0.0,0.0
67,21,10,21→10,2.4000000953674316,3,0,0.0,-0.372527768829848,0.0,0,0.0,0.0,0.0,0,0.0,0.0
68,21,14,21→14,10.0,3,2,0.6666666666666666,-0.08037475390940473,0.04165870571802088,0,0.0,0.0,-0.1411517401257015,0,0.0,0.0
